COMPOUND	YEAR	STATE_FIPS_CODE	COUNTY_FIPS_CODE	EPEST_LOW_KG	EPEST_HIGH_KG
2,4-D	2019	01	001	3955.7	3951.6
2,4-D	2019	01	003	2519.1	2901.5
2,4-D	2019	01	005	5411.8	5639.1
2,4-D	2019	01	007	1404.8	1527.6
2,4-D	2019	01	009	17250.2	17384.7
2,4-D	2019	01	011	3496	3496
2,4-D	2019	01	013	685.4	693.8
2,4-D	2019	01	015	7778.9	8058.1
2,4-D	2019	01	017	3762.5	3780.4
2,4-D	2019	01	019	6093	7132.8
2,4-D	2019	01	021	2157.2	2694.6
2,4-D	2019	01	023	267.9	276.3
2,4-D	2019	01	025	235.5	233.5
2,4-D	2019	01	027	3200.4	3282.1
2,4-D	2019	01	029	5314.5	5349.8
2,4-D	2019	01	031	6148.2	6494.7
2,4-D	2019	01	033	9749.3	9749.3
2,4-D	2019	01	035	618.1	623.9
2,4-D	2019	01	037	1581.7	1586.2
2,4-D	2019	01	039	5420.6	5758.6
2,4-D	2019	01	041	4424.1	4603.5
2,4-D	2019	01	043	22663.7	23031.5
2,4-D	2019	01	045	2719.9	2927.8
2,4-D	2019	01	047	9796.9	9794.9
2,4-D	2019	01	049	26189.7	27189
2,4-D	2019	01	051	4616.1	4614.1
2,4-D	2019	01	053	2028.1	2055.4
2,4-D	2019	01	055	9359.4	9717.5
2,4-D	2019	01	057	1874.4	1986.1
2,4-D	2019	01	059	7198.2	7214.4
2,4-D	2019	01	061	5028.7	5825.6
2,4-D	2019	01	063	3875.6	3875.6
2,4-D	2019	01	065	7224.8	7224.8
2,4-D	2019	01	067	3981.6	4424.6
2,4-D	2019	01	069	3982.9	4387.5
2,4-D	2019	01	071	17208.9	19117.4
2,4-D	2019	01	073	773.9	791.9
2,4-D	2019	01	075	1278.7	1375.3
2,4-D	2019	01	077	14975.3	14975.3
2,4-D	2019	01	079	17015.6	17117.4
2,4-D	2019	01	081	1974.7	2001.7
2,4-D	2019	01	083	18856.1	18856.1
2,4-D	2019	01	085	11114.5	11112.5
2,4-D	2019	01	087	3235.9	3233.9
2,4-D	2019	01	089	16291.2	16291.2
2,4-D	2019	01	091	6035.7	6026.4
2,4-D	2019	01	093	3998	3998
2,4-D	2019	01	095	15449	15929.9
2,4-D	2019	01	097	932.8	1045.3
2,4-D	2019	01	099	1541.8	1563.9
2,4-D	2019	01	101	11602.8	11600.8
2,4-D	2019	01	103	7627.1	7627.9
2,4-D	2019	01	105	5303.4	5301.4
2,4-D	2019	01	107	2632.6	3031.5
2,4-D	2019	01	109	5504	5775.4
2,4-D	2019	01	111	4353.7	4477.8
2,4-D	2019	01	113	1990	2200.3
2,4-D	2019	01	115	6351.7	6356.3
2,4-D	2019	01	117	2488.6	2661
2,4-D	2019	01	119	6051.8	6039.7
2,4-D	2019	01	121	3884.4	4663.7
2,4-D	2019	01	123	2015.5	2081.5
2,4-D	2019	01	125	2370.2	2665.7
2,4-D	2019	01	127	1731.7	1822.4
2,4-D	2019	01	129	581.5	589.9
2,4-D	2019	01	131	642.7	649.1
2,4-D	2019	01	133	2745.9	2745.9
2,4-D	2019	04	001	135.8	142.2
2,4-D	2019	04	003	1382.2	1733.4
2,4-D	2019	04	005	26.1	26.1
2,4-D	2019	04	007	57.1	58.6
2,4-D	2019	04	009	781.6	1255
2,4-D	2019	04	011	99.5	122.7
2,4-D	2019	04	012	402	536.9
2,4-D	2019	04	013	2790.3	2855.9
2,4-D	2019	04	015	57.1	63.5
2,4-D	2019	04	017	49.1	49.1
2,4-D	2019	04	019	1609.9	2640.2
2,4-D	2019	04	021	5328.1	5637.6
2,4-D	2019	04	023	144	225.6
2,4-D	2019	04	025	167	174.5
2,4-D	2019	04	027	936.3	1071.2
2,4-D	2019	05	001	6042.1	8860.1
2,4-D	2019	05	003	9484.9	9999.3
2,4-D	2019	05	005	4853.3	4877.2
2,4-D	2019	05	007	6180.1	6241
2,4-D	2019	05	009	8990.8	9029.9
2,4-D	2019	05	011	728.1	727.9
2,4-D	2019	05	013	730	725.9
2,4-D	2019	05	015	7325.5	7359.1
2,4-D	2019	05	017	17906.7	18348.2
2,4-D	2019	05	019	4499.7	4727.9
2,4-D	2019	05	021	10385.6	10385.6
2,4-D	2019	05	023	5721.3	5758.8
2,4-D	2019	05	025	837	832.9
2,4-D	2019	05	027	1586.4	1582.3
2,4-D	2019	05	029	2679.2	4076.6
2,4-D	2019	05	031	14537.7	14537.7
2,4-D	2019	05	033	4250.1	12340.2
2,4-D	2019	05	035	6599.1	7621
2,4-D	2019	05	037	4546.5	7145.1
2,4-D	2019	05	039	643.2	639.1
2,4-D	2019	05	041	18362	18424.5
2,4-D	2019	05	043	5353	6601
2,4-D	2019	05	045	2829.7	3414.7
2,4-D	2019	05	047	10004.7	11338.7
2,4-D	2019	05	049	13737	13772.4
2,4-D	2019	05	051	507.6	514.4
2,4-D	2019	05	053	564.3	568.1
2,4-D	2019	05	055	5612	5612
2,4-D	2019	05	057	23135.4	23144.3
2,4-D	2019	05	059	1080.3	1093.8
2,4-D	2019	05	061	14954.7	14957
2,4-D	2019	05	063	7156.2	7156.2
2,4-D	2019	05	065	9059.4	9123.8
2,4-D	2019	05	067	7784.7	7784.7
2,4-D	2019	05	069	13429	13831.5
2,4-D	2019	05	071	4340.3	5627.9
2,4-D	2019	05	073	25034.4	25121.5
2,4-D	2019	05	075	5188.5	5188.5
2,4-D	2019	05	077	5312.4	5735.5
2,4-D	2019	05	079	10179.5	11151.4
2,4-D	2019	05	081	20593.9	21471.9
2,4-D	2019	05	083	8642	10305.7
2,4-D	2019	05	085	4071.2	7009.1
2,4-D	2019	05	087	6155	6191.6
2,4-D	2019	05	089	11132.4	11144.1
2,4-D	2019	05	091	23388.8	24175.8
2,4-D	2019	05	093	25157.6	25157.6
2,4-D	2019	05	095	3763.6	4931.8
2,4-D	2019	05	097	8800.4	8802.7
2,4-D	2019	05	099	2557.6	2557.2
2,4-D	2019	05	101	2385.3	2405.1
2,4-D	2019	05	103	637.4	637.4
2,4-D	2019	05	105	1114.2	1323.1
2,4-D	2019	05	107	8254.8	9219.1
2,4-D	2019	05	109	8484.9	8484.9
2,4-D	2019	05	111	12821.6	12821.6
2,4-D	2019	05	113	7056.6	7056.6
2,4-D	2019	05	115	7336.9	11092.8
2,4-D	2019	05	117	2812.1	5083
2,4-D	2019	05	119	742	2248.5
2,4-D	2019	05	121	5757.8	5757.8
2,4-D	2019	05	123	4245	5872.2
2,4-D	2019	05	125	616.2	640
2,4-D	2019	05	127	4619.5	4619.5
2,4-D	2019	05	129	10732.4	10749.4
2,4-D	2019	05	131	5055.2	5702.2
2,4-D	2019	05	133	16591.5	16591.5
2,4-D	2019	05	135	7337.1	7364.8
2,4-D	2019	05	137	6161.9	6182
2,4-D	2019	05	139	730.8	730.3
2,4-D	2019	05	141	5385.4	5411.5
2,4-D	2019	05	143	7040.5	7098.7
2,4-D	2019	05	145	6469	6469
2,4-D	2019	05	147	4094.4	6024.8
2,4-D	2019	05	149	8822.6	11061.6
2,4-D	2019	06	001	51.6	51.6
2,4-D	2019	06	005	83.1	83.1
2,4-D	2019	06	007	3565.4	3565.4
2,4-D	2019	06	009	22.1	22.1
2,4-D	2019	06	011	2461.8	2461.8
2,4-D	2019	06	013	118.9	118.9
2,4-D	2019	06	017	0	0
2,4-D	2019	06	019	18989.8	18989.8
2,4-D	2019	06	021	2561.5	2561.5
2,4-D	2019	06	025	22790.9	22790.9
2,4-D	2019	06	027	135.5	135.5
2,4-D	2019	06	029	3336.3	3336.3
2,4-D	2019	06	031	2542.1	2542.1
2,4-D	2019	06	033	106.5	106.5
2,4-D	2019	06	035	575.5	575.5
2,4-D	2019	06	037	61	61
2,4-D	2019	06	039	5943.7	5943.7
2,4-D	2019	06	041	44.7	44.7
2,4-D	2019	06	045	10.6	10.6
2,4-D	2019	06	047	10728	10728
2,4-D	2019	06	049	2449.6	2449.6
2,4-D	2019	06	051	62.2	62.2
2,4-D	2019	06	053	554	554
2,4-D	2019	06	055	6.7	6.7
2,4-D	2019	06	061	17.8	17.8
2,4-D	2019	06	063	162	162
2,4-D	2019	06	065	1773.6	1773.6
2,4-D	2019	06	067	1666.5	1666.5
2,4-D	2019	06	069	82.9	82.9
2,4-D	2019	06	071	1547.5	1547.5
2,4-D	2019	06	073	77.4	77.4
2,4-D	2019	06	077	8404.9	8404.9
2,4-D	2019	06	079	2953.6	2953.6
2,4-D	2019	06	081	68.4	68.4
2,4-D	2019	06	083	227.9	227.9
2,4-D	2019	06	085	72.8	72.8
2,4-D	2019	06	089	1891.9	1891.9
2,4-D	2019	06	091	65	65
2,4-D	2019	06	093	3526.1	3526.1
2,4-D	2019	06	095	5751.5	5751.5
2,4-D	2019	06	097	109.7	109.7
2,4-D	2019	06	099	15123.8	15123.8
2,4-D	2019	06	101	2774.3	2774.3
2,4-D	2019	06	103	2149.8	2149.8
2,4-D	2019	06	107	10452.7	10452.7
2,4-D	2019	06	109	0.7	0.7
2,4-D	2019	06	111	184.4	184.4
2,4-D	2019	06	113	2322.7	2322.7
2,4-D	2019	06	115	1566.3	1566.3
2,4-D	2019	08	001	64897.1	64975.2
2,4-D	2019	08	003	239.9	1011.1
2,4-D	2019	08	005	16674.2	16698.3
2,4-D	2019	08	007	510.4	534.7
2,4-D	2019	08	009	91379	91379
2,4-D	2019	08	011	7592.2	7592.2
2,4-D	2019	08	013	1584.6	1675.8
2,4-D	2019	08	014	886.9	895.2
2,4-D	2019	08	015	2.6	222.2
2,4-D	2019	08	017	63463.1	63506.8
2,4-D	2019	08	019	0.2	18.4
2,4-D	2019	08	021	404.5	1600.6
2,4-D	2019	08	023	360.3	1535.8
2,4-D	2019	08	025	4066.6	4066.6
2,4-D	2019	08	027	269.9	269.9
2,4-D	2019	08	029	893.9	1199.8
2,4-D	2019	08	031	4144.8	4144.8
2,4-D	2019	08	033	1244.7	1339
2,4-D	2019	08	035	1264	1316.4
2,4-D	2019	08	037	12.5	356.8
2,4-D	2019	08	039	13182.5	13413.6
2,4-D	2019	08	041	4740.6	4840
2,4-D	2019	08	043	251.7	251.7
2,4-D	2019	08	045	1319.8	1735.7
2,4-D	2019	08	047	0	17.9
2,4-D	2019	08	049	11	122.5
2,4-D	2019	08	051	11.1	67.6
2,4-D	2019	08	053	8.2	8.2
2,4-D	2019	08	055	189.9	189.9
2,4-D	2019	08	057	32.4	65.4
2,4-D	2019	08	059	2699.4	2699.4
2,4-D	2019	08	061	74990.2	75023.6
2,4-D	2019	08	063	95213.4	95279.2
2,4-D	2019	08	065	0.6	0.6
2,4-D	2019	08	067	698.5	887.2
2,4-D	2019	08	069	4789.5	4899.9
2,4-D	2019	08	071	2764.2	2764.2
2,4-D	2019	08	073	52585.5	52659.5
2,4-D	2019	08	075	78924.1	79955
2,4-D	2019	08	077	881.3	1272.2
2,4-D	2019	08	079		24.6
2,4-D	2019	08	081	142	3106.8
2,4-D	2019	08	083	1478.7	1842.6
2,4-D	2019	08	085	1074.2	1370.7
2,4-D	2019	08	087	38254	38293.5
2,4-D	2019	08	089	5530	5530
2,4-D	2019	08	091	8.3	22.3
2,4-D	2019	08	093	10.2	43.4
2,4-D	2019	08	095	36572.3	36610.2
2,4-D	2019	08	097	1.2	59.8
2,4-D	2019	08	099	52028.4	52028.4
2,4-D	2019	08	101	7511.5	7511.5
2,4-D	2019	08	103	309.9	546.3
2,4-D	2019	08	105	227.9	1372.9
2,4-D	2019	08	107	25.3	930.8
2,4-D	2019	08	109	576.5	2006.4
2,4-D	2019	08	113	124.1	168.1
2,4-D	2019	08	115	33584.4	34341.6
2,4-D	2019	08	117	0.9	2.1
2,4-D	2019	08	119	3.1	38.1
2,4-D	2019	08	121	87505.8	87633.8
2,4-D	2019	08	123	89310.1	90286.6
2,4-D	2019	08	125	56872.5	57084
2,4-D	2019	09	001	80.8	73.8
2,4-D	2019	09	003	308.1	293.7
2,4-D	2019	09	005	455.8	420.8
2,4-D	2019	09	007	74	67.2
2,4-D	2019	09	009	176	166.7
2,4-D	2019	09	011	422.8	398.3
2,4-D	2019	09	013	295.4	283.1
2,4-D	2019	09	015	352.6	340.2
2,4-D	2019	10	001	6308.2	12874.8
2,4-D	2019	10	003	1145.4	1424.7
2,4-D	2019	10	005	66625.2	66354.3
2,4-D	2019	12	001	12549.5	12562.9
2,4-D	2019	12	003	1506.3	1576.3
2,4-D	2019	12	005	523.8	523.8
2,4-D	2019	12	007	4152.7	4152.7
2,4-D	2019	12	009	4392.9	4436.4
2,4-D	2019	12	011	161.7	161.7
2,4-D	2019	12	013	673	718.4
2,4-D	2019	12	015	1273.4	1316.9
2,4-D	2019	12	017	4738	4751.4
2,4-D	2019	12	019	1945.1	1945.1
2,4-D	2019	12	021	2497.7	2541.2
2,4-D	2019	12	023	8157.3	8262.6
2,4-D	2019	12	027	19724.1	19724.1
2,4-D	2019	12	029	3193.3	3216.3
2,4-D	2019	12	031	1955	2033.6
2,4-D	2019	12	033	693	793.6
2,4-D	2019	12	035	2241.6	2241.6
2,4-D	2019	12	037	381.8	381.8
2,4-D	2019	12	039	389.3	393.7
2,4-D	2019	12	041	3939.8	3939.8
2,4-D	2019	12	043	10695.1	10695.1
2,4-D	2019	12	045	785.5	798.8
2,4-D	2019	12	047	4115.7	4294.6
2,4-D	2019	12	049	20595.8	20595.8
2,4-D	2019	12	051	16245.7	16245.7
2,4-D	2019	12	053	5049.7	5063.1
2,4-D	2019	12	055	18036.8	18072.3
2,4-D	2019	12	057	12672.5	12685.9
2,4-D	2019	12	059	1141	1214.9
2,4-D	2019	12	061	9172.6	9172.6
2,4-D	2019	12	063	3599.1	3989.3
2,4-D	2019	12	065	919.9	945.9
2,4-D	2019	12	067	7150.1	7428
2,4-D	2019	12	069	15536	15549.4
2,4-D	2019	12	071	3589.2	3632.7
2,4-D	2019	12	073	563.7	577
2,4-D	2019	12	075	7737.9	7737.9
2,4-D	2019	12	077	544.3	544.3
2,4-D	2019	12	079	9377.4	9700.4
2,4-D	2019	12	081	7102.8	7146.3
2,4-D	2019	12	083	24190.2	24196.3
2,4-D	2019	12	085	5765.9	5809.4
2,4-D	2019	12	086	1010.9	1054.4
2,4-D	2019	12	089	1956.1	1956.5
2,4-D	2019	12	091	386.3	413
2,4-D	2019	12	093	16135.3	16178.8
2,4-D	2019	12	095	10161.8	10161.9
2,4-D	2019	12	097	59948.6	59962
2,4-D	2019	12	099	1158.8	1202.3
2,4-D	2019	12	101	20183.6	20197
2,4-D	2019	12	103	2505.9	2506
2,4-D	2019	12	105	44645.5	44763.3
2,4-D	2019	12	107	5057.2	5070.6
2,4-D	2019	12	109	1667.7	1667.7
2,4-D	2019	12	111	11588.8	11588.8
2,4-D	2019	12	113	1836.5	2041.4
2,4-D	2019	12	115	4241.1	4241.1
2,4-D	2019	12	117	3953.2	3966.6
2,4-D	2019	12	119	12954.4	12967.8
2,4-D	2019	12	121	8846.1	9201.4
2,4-D	2019	12	123	3331.3	3401.3
2,4-D	2019	12	125	4590.3	4590.3
2,4-D	2019	12	127	7685.5	7688.1
2,4-D	2019	12	129	103	103
2,4-D	2019	12	131	836.8	869.1
2,4-D	2019	12	133	406.7	446
2,4-D	2019	13	001	3169	4154.6
2,4-D	2019	13	003	1367.3	1667.7
2,4-D	2019	13	005	2026.1	2390.6
2,4-D	2019	13	007	1945.9	2814
2,4-D	2019	13	009	849.2	860.9
2,4-D	2019	13	011	4313.6	4450.4
2,4-D	2019	13	013	1646.7	1647.7
2,4-D	2019	13	015	5690.6	5690.6
2,4-D	2019	13	017	945.8	1172.4
2,4-D	2019	13	019	2195.1	2947.9
2,4-D	2019	13	021	395.8	443
2,4-D	2019	13	023	1272	2086.6
2,4-D	2019	13	025	414.8	467.3
2,4-D	2019	13	027	2386.3	2837.4
2,4-D	2019	13	029	228.4	321.9
2,4-D	2019	13	031	2571.8	4376.5
2,4-D	2019	13	033	3482.2	5695.2
2,4-D	2019	13	035	1375.1	1434.6
2,4-D	2019	13	037	1589.9	2688.9
2,4-D	2019	13	039	127.9	127.9
2,4-D	2019	13	043	1005.1	1226.9
2,4-D	2019	13	045	3570.4	3655.9
2,4-D	2019	13	047	2446.1	2446.1
2,4-D	2019	13	049	361.7	408
2,4-D	2019	13	051	198.9	225.5
2,4-D	2019	13	053	5.6	5.6
2,4-D	2019	13	055	4154.3	4176.5
2,4-D	2019	13	057	1148	1159.8
2,4-D	2019	13	059	455.8	483.8
2,4-D	2019	13	061	1056.7	1254.1
2,4-D	2019	13	063	130.1	155.7
2,4-D	2019	13	065	174.7	258
2,4-D	2019	13	067	167.6	167.6
2,4-D	2019	13	069	2768.1	3280.5
2,4-D	2019	13	071	2774.1	3493.8
2,4-D	2019	13	073	497.4	572.6
2,4-D	2019	13	075	1405.1	1804.4
2,4-D	2019	13	077	1721.9	1875.6
2,4-D	2019	13	079	983.1	1042.6
2,4-D	2019	13	081	1931.9	2295.4
2,4-D	2019	13	083	1313.6	1389.7
2,4-D	2019	13	085	817.5	856.8
2,4-D	2019	13	087	3563	4527.9
2,4-D	2019	13	089	215.7	215.7
2,4-D	2019	13	091	2376.5	2859.4
2,4-D	2019	13	093	2650.4	3591.7
2,4-D	2019	13	095	718.5	1834.1
2,4-D	2019	13	097	148	151.2
2,4-D	2019	13	099	4083.8	5098.6
2,4-D	2019	13	101	345.3	391.5
2,4-D	2019	13	103	632.9	1239.8
2,4-D	2019	13	105	4885.4	5441
2,4-D	2019	13	107	1908.1	2596.4
2,4-D	2019	13	109	783.8	1033.2
2,4-D	2019	13	111	673.1	718.6
2,4-D	2019	13	113	371.4	386.2
2,4-D	2019	13	115	6097.6	6173.5
2,4-D	2019	13	117	1179.2	1194.8
2,4-D	2019	13	119	6866.3	7089
2,4-D	2019	13	121	469	469.7
2,4-D	2019	13	123	1350	1386.4
2,4-D	2019	13	125	309.3	466.9
2,4-D	2019	13	127	79.3	79.3
2,4-D	2019	13	129	7630.4	7650.7
2,4-D	2019	13	131	2701.2	3620.6
2,4-D	2019	13	133	2133.2	2133.2
2,4-D	2019	13	135	790.9	806.5
2,4-D	2019	13	137	1899.7	1952.3
2,4-D	2019	13	139	2393.1	2463.6
2,4-D	2019	13	141	983.5	983.5
2,4-D	2019	13	143	910.2	1118.1
2,4-D	2019	13	145	913.8	923.9
2,4-D	2019	13	147	4814.3	5688.8
2,4-D	2019	13	149	1422.3	1567.7
2,4-D	2019	13	151	443.8	494.1
2,4-D	2019	13	153	1227.7	1495.9
2,4-D	2019	13	155	2346.8	2986.8
2,4-D	2019	13	157	4809	4837.2
2,4-D	2019	13	159	2008	2035
2,4-D	2019	13	161	1164.2	1378.3
2,4-D	2019	13	163	1937.1	3783.5
2,4-D	2019	13	165	1282.5	1644.9
2,4-D	2019	13	167	1467.8	1993.7
2,4-D	2019	13	169	907.1	939.5
2,4-D	2019	13	171	764.3	856.4
2,4-D	2019	13	173	439	632.2
2,4-D	2019	13	175	2245.6	2931.6
2,4-D	2019	13	177	2571.3	4223
2,4-D	2019	13	179	167.8	200.4
2,4-D	2019	13	181	979	979
2,4-D	2019	13	183	237.8	273.8
2,4-D	2019	13	185	773.2	1224.6
2,4-D	2019	13	187	1008.8	1074.9
2,4-D	2019	13	189	1224.9	1300.1
2,4-D	2019	13	191	198.9	198.9
2,4-D	2019	13	193	1434.3	3053.2
2,4-D	2019	13	195	5091.6	5577.4
2,4-D	2019	13	197	1901.9	2224.5
2,4-D	2019	13	199	1768.4	1908.5
2,4-D	2019	13	201	3156.2	4473.1
2,4-D	2019	13	205	5602.6	7496.5
2,4-D	2019	13	207	1182.6	1187.4
2,4-D	2019	13	209	858.1	1112.6
2,4-D	2019	13	211	3872	4132.5
2,4-D	2019	13	213	3807.2	3827.8
2,4-D	2019	13	215	233.2	233.2
2,4-D	2019	13	217	1735.7	1807.9
2,4-D	2019	13	219	1886.7	1930
2,4-D	2019	13	221	3991.8	4231.8
2,4-D	2019	13	223	1216	1292.1
2,4-D	2019	13	225	1789.4	2066.7
2,4-D	2019	13	227	1102.1	1103.2
2,4-D	2019	13	229	1458.4	2222.8
2,4-D	2019	13	231	1454.9	1511
2,4-D	2019	13	233	3989.2	4085.5
2,4-D	2019	13	235	1703.4	2101
2,4-D	2019	13	237	1606.7	1733.7
2,4-D	2019	13	239	201.8	201.8
2,4-D	2019	13	241	474.5	484.6
2,4-D	2019	13	243	2143.9	3465.2
2,4-D	2019	13	245	96.9	168.9
2,4-D	2019	13	247	216.4	217.2
2,4-D	2019	13	249	298	478.2
2,4-D	2019	13	251	1973.9	3114.8
2,4-D	2019	13	253	2852.4	3909.1
2,4-D	2019	13	255	626.6	705.6
2,4-D	2019	13	257	1837.3	1848.9
2,4-D	2019	13	259	277.2	319.9
2,4-D	2019	13	261	3712.4	5268.4
2,4-D	2019	13	263	403.9	485.3
2,4-D	2019	13	265	593.9	593.9
2,4-D	2019	13	267	2166	2917.1
2,4-D	2019	13	269	974.6	1484.6
2,4-D	2019	13	271	575.8	725.2
2,4-D	2019	13	273	3003.3	4508.7
2,4-D	2019	13	275	3492.9	3878
2,4-D	2019	13	277	1509.6	1827.8
2,4-D	2019	13	279	1637.9	2139.4
2,4-D	2019	13	281	236.6	252.2
2,4-D	2019	13	283	530.7	734.9
2,4-D	2019	13	285	988.5	1038.8
2,4-D	2019	13	287	1667.2	2033.8
2,4-D	2019	13	289	673.3	834.8
2,4-D	2019	13	291	759.9	792.6
2,4-D	2019	13	293	926.3	1034.8
2,4-D	2019	13	295	7686.3	7709.6
2,4-D	2019	13	297	2418.6	2461.7
2,4-D	2019	13	299	1046.5	1305.5
2,4-D	2019	13	301	924.5	940.4
2,4-D	2019	13	303	1498.1	2079.7
2,4-D	2019	13	305	1822.4	2040
2,4-D	2019	13	307	1066.8	1227.9
2,4-D	2019	13	309	388.4	461.9
2,4-D	2019	13	311	958.4	994.7
2,4-D	2019	13	313	4051.2	4071.5
2,4-D	2019	13	315	1365.8	1645.8
2,4-D	2019	13	317	3248.7	3289.4
2,4-D	2019	13	319	598.7	660.1
2,4-D	2019	13	321	3042.1	3623.2
2,4-D	2019	16	001	613.9	709.4
2,4-D	2019	16	003	597.8	630
2,4-D	2019	16	005	6487.2	6488.8
2,4-D	2019	16	007	4390	4390.7
2,4-D	2019	16	009	22.6	1763.1
2,4-D	2019	16	011	14192	14194.6
2,4-D	2019	16	013	1938.4	1939
2,4-D	2019	16	015	113.1	247.5
2,4-D	2019	16	017	2.4	246.2
2,4-D	2019	16	019	7632.9	7634.9
2,4-D	2019	16	021	35.1	698.5
2,4-D	2019	16	023	1486.5	1487.5
2,4-D	2019	16	025	2121.2	2122.5
2,4-D	2019	16	027	534.2	1033.3
2,4-D	2019	16	029	8689.6	8690.2
2,4-D	2019	16	031	11032.3	11033.9
2,4-D	2019	16	033	1280.1	1280.7
2,4-D	2019	16	035	11.7	523.2
2,4-D	2019	16	037	1949.2	1949.7
2,4-D	2019	16	039	659.4	793.8
2,4-D	2019	16	041	3967.1	3969.7
2,4-D	2019	16	043	4582.5	4583
2,4-D	2019	16	045	742.5	848.5
2,4-D	2019	16	047	771.1	772.2
2,4-D	2019	16	049	163.1	6492.7
2,4-D	2019	16	051	3857.2	3859.2
2,4-D	2019	16	053	1684.6	1685.6
2,4-D	2019	16	055	20.6	882.9
2,4-D	2019	16	057	218.6	3358.9
2,4-D	2019	16	059	1894.1	1895.8
2,4-D	2019	16	061	102	4072.2
2,4-D	2019	16	063	913	913.8
2,4-D	2019	16	065	2781	2782.5
2,4-D	2019	16	067	3323.7	3324.9
2,4-D	2019	16	069	121.3	3776.6
2,4-D	2019	16	071	9335.2	9335.9
2,4-D	2019	16	073	1631.2	2035.2
2,4-D	2019	16	075	371.5	536.4
2,4-D	2019	16	077	15976.6	15976.9
2,4-D	2019	16	079		306.2
2,4-D	2019	16	081	2428.2	2429.7
2,4-D	2019	16	083	3908.8	3911.6
2,4-D	2019	16	085	92.1	94.9
2,4-D	2019	16	087	1459.2	1920
2,4-D	2019	17	001	8477	8757.5
2,4-D	2019	17	003	2254.3	2334.8
2,4-D	2019	17	005	3935.9	4064.9
2,4-D	2019	17	007	2047.4	2064.8
2,4-D	2019	17	009	2180.3	2380.9
2,4-D	2019	17	011	8423.4	8518.7
2,4-D	2019	17	013	870.3	1126.9
2,4-D	2019	17	015	2956.9	2990.7
2,4-D	2019	17	017	3248.5	3357.6
2,4-D	2019	17	019	28856.9	29057.1
2,4-D	2019	17	021	9402.6	9517.3
2,4-D	2019	17	023	11045.8	11082.3
2,4-D	2019	17	025	10150.7	10179
2,4-D	2019	17	027	12748.5	12863.8
2,4-D	2019	17	029	13379.5	13371.8
2,4-D	2019	17	031	286.8	291.2
2,4-D	2019	17	033	9928	9953.8
2,4-D	2019	17	035	7948.3	7934.3
2,4-D	2019	17	037	5613.7	5665.3
2,4-D	2019	17	039	11963.9	11982.2
2,4-D	2019	17	041	12542.1	12540.2
2,4-D	2019	17	043	23.8	27.1
2,4-D	2019	17	045	17906.4	17904
2,4-D	2019	17	047	5060.7	5510.7
2,4-D	2019	17	049	10487.5	10508.4
2,4-D	2019	17	051	14514.9	14533.4
2,4-D	2019	17	053	14678.5	14811.2
2,4-D	2019	17	055	6586.8	7711.4
2,4-D	2019	17	057	7980.9	8240.4
2,4-D	2019	17	059	6486.9	6891.9
2,4-D	2019	17	061	4839.1	5237.6
2,4-D	2019	17	063	3594.7	3596.6
2,4-D	2019	17	065	9175.3	9695.4
2,4-D	2019	17	067	10284.2	10546.3
2,4-D	2019	17	069	514.1	943.1
2,4-D	2019	17	071	4530.6	4668.9
2,4-D	2019	17	073	8911.4	8970.5
2,4-D	2019	17	075	31125.9	31606.3
2,4-D	2019	17	077	6607.8	7375.9
2,4-D	2019	17	079	12330.4	12327
2,4-D	2019	17	081	8274.8	10044.7
2,4-D	2019	17	083	2639.9	2880
2,4-D	2019	17	085	3169.8	3183.7
2,4-D	2019	17	087	1903.9	2546.2
2,4-D	2019	17	089	2336.6	2378.6
2,4-D	2019	17	091	14786.2	15125.8
2,4-D	2019	17	093	2338.2	2336.8
2,4-D	2019	17	095	8908.5	9115.2
2,4-D	2019	17	097	379.7	402.2
2,4-D	2019	17	099	10308.7	10492.2
2,4-D	2019	17	101	8628.9	8637.6
2,4-D	2019	17	103	7555.2	7651.1
2,4-D	2019	17	105	30709.8	31262.9
2,4-D	2019	17	107	18964	19001.4
2,4-D	2019	17	109	8234.6	8386.9
2,4-D	2019	17	111	3148.1	3233.7
2,4-D	2019	17	113	35299.3	35457.7
2,4-D	2019	17	115	16062.4	16138.8
2,4-D	2019	17	117	8375.7	8773.9
2,4-D	2019	17	119	5881.8	6074.7
2,4-D	2019	17	121	9722.2	9740.4
2,4-D	2019	17	123	9646.6	9685.7
2,4-D	2019	17	125	11261.2	11328.8
2,4-D	2019	17	127	2886.8	3656.9
2,4-D	2019	17	129	7241.2	7299.2
2,4-D	2019	17	131	5999.7	6018.6
2,4-D	2019	17	133	7337.3	7636.4
2,4-D	2019	17	135	7828.1	8090.8
2,4-D	2019	17	137	6087.1	6395.6
2,4-D	2019	17	139	9609.7	9618.6
2,4-D	2019	17	141	6400.8	6575.1
2,4-D	2019	17	143	10248.5	10317.4
2,4-D	2019	17	145	9396.1	9874.6
2,4-D	2019	17	147	14080.7	14215.8
2,4-D	2019	17	149	6697	7292.3
2,4-D	2019	17	151	849.9	1836.5
2,4-D	2019	17	153	3496.1	3632.7
2,4-D	2019	17	155	1150.2	1179.4
2,4-D	2019	17	157	10463.1	10774
2,4-D	2019	17	159	9200.6	9229.2
2,4-D	2019	17	161	3070.3	3078.2
2,4-D	2019	17	163	13774.3	13927.2
2,4-D	2019	17	165	6047.6	6870
