COMPOUND,YEAR,STATE_FIPS_CODE,COUNTY_FIPS_CODE,EPEST_LOW_KG,EPEST_HIGH_KG
"2,4-D",2019,1,1,3955.7,3951.6
"2,4-D",2019,1,3,2519.1,2901.5
"2,4-D",2019,1,5,5411.8,5639.1
"2,4-D",2019,1,7,1404.8,1527.6
"2,4-D",2019,1,9,17250.2,17384.7
"2,4-D",2019,1,11,3496,3496
"2,4-D",2019,1,13,685.4,693.8
"2,4-D",2019,1,15,7778.9,8058.1
"2,4-D",2019,1,17,3762.5,3780.4
"2,4-D",2019,1,19,6093,7132.8
"2,4-D",2019,1,21,2157.2,2694.6
"2,4-D",2019,1,23,267.9,276.3
"2,4-D",2019,1,25,235.5,233.5
"2,4-D",2019,1,27,3200.4,3282.1
"2,4-D",2019,1,29,5314.5,5349.8
"2,4-D",2019,1,31,6148.2,6494.7
"2,4-D",2019,1,33,9749.3,9749.3
"2,4-D",2019,1,35,618.1,623.9
"2,4-D",2019,1,37,1581.7,1586.2
"2,4-D",2019,1,39,5420.6,5758.6
"2,4-D",2019,1,41,4424.1,4603.5
"2,4-D",2019,1,43,22663.7,23031.5
"2,4-D",2019,1,45,2719.9,2927.8
"2,4-D",2019,1,47,9796.9,9794.9
"2,4-D",2019,1,49,26189.7,27189
"2,4-D",2019,1,51,4616.1,4614.1
"2,4-D",2019,1,53,2028.1,2055.4
"2,4-D",2019,1,55,9359.4,9717.5
"2,4-D",2019,1,57,1874.4,1986.1
"2,4-D",2019,1,59,7198.2,7214.4
"2,4-D",2019,1,61,5028.7,5825.6
"2,4-D",2019,1,63,3875.6,3875.6
"2,4-D",2019,1,65,7224.8,7224.8
"2,4-D",2019,1,67,3981.6,4424.6
"2,4-D",2019,1,69,3982.9,4387.5
"2,4-D",2019,1,71,17208.9,19117.4
"2,4-D",2019,1,73,773.9,791.9
"2,4-D",2019,1,75,1278.7,1375.3
"2,4-D",2019,1,77,14975.3,14975.3
"2,4-D",2019,1,79,17015.6,17117.4
"2,4-D",2019,1,81,1974.7,2001.7
"2,4-D",2019,1,83,18856.1,18856.1
"2,4-D",2019,1,85,11114.5,11112.5
"2,4-D",2019,1,87,3235.9,3233.9
"2,4-D",2019,1,89,16291.2,16291.2
"2,4-D",2019,1,91,6035.7,6026.4
"2,4-D",2019,1,93,3998,3998
"2,4-D",2019,1,95,15449,15929.9
"2,4-D",2019,1,97,932.8,1045.3
"2,4-D",2019,1,99,1541.8,1563.9
"2,4-D",2019,1,101,11602.8,11600.8
"2,4-D",2019,1,103,7627.1,7627.9
"2,4-D",2019,1,105,5303.4,5301.4
"2,4-D",2019,1,107,2632.6,3031.5
"2,4-D",2019,1,109,5504,5775.4
"2,4-D",2019,1,111,4353.7,4477.8
"2,4-D",2019,1,113,1990,2200.3
"2,4-D",2019,1,115,6351.7,6356.3
"2,4-D",2019,1,117,2488.6,2661
"2,4-D",2019,1,119,6051.8,6039.7
"2,4-D",2019,1,121,3884.4,4663.7
"2,4-D",2019,1,123,2015.5,2081.5
"2,4-D",2019,1,125,2370.2,2665.7
"2,4-D",2019,1,127,1731.7,1822.4
"2,4-D",2019,1,129,581.5,589.9
"2,4-D",2019,1,131,642.7,649.1
"2,4-D",2019,1,133,2745.9,2745.9
"2,4-D",2019,4,1,135.8,142.2
"2,4-D",2019,4,3,1382.2,1733.4
"2,4-D",2019,4,5,26.1,26.1
"2,4-D",2019,4,7,57.1,58.6
"2,4-D",2019,4,9,781.6,1255
"2,4-D",2019,4,11,99.5,122.7
"2,4-D",2019,4,12,402,536.9
"2,4-D",2019,4,13,2790.3,2855.9
"2,4-D",2019,4,15,57.1,63.5
"2,4-D",2019,4,17,49.1,49.1
"2,4-D",2019,4,19,1609.9,2640.2
"2,4-D",2019,4,21,5328.1,5637.6
"2,4-D",2019,4,23,144,225.6
"2,4-D",2019,4,25,167,174.5
"2,4-D",2019,4,27,936.3,1071.2
"2,4-D",2019,5,1,6042.1,8860.1
"2,4-D",2019,5,3,9484.9,9999.3
"2,4-D",2019,5,5,4853.3,4877.2
"2,4-D",2019,5,7,6180.1,6241
"2,4-D",2019,5,9,8990.8,9029.9
"2,4-D",2019,5,11,728.1,727.9
"2,4-D",2019,5,13,730,725.9
"2,4-D",2019,5,15,7325.5,7359.1
"2,4-D",2019,5,17,17906.7,18348.2
"2,4-D",2019,5,19,4499.7,4727.9
"2,4-D",2019,5,21,10385.6,10385.6
"2,4-D",2019,5,23,5721.3,5758.8
"2,4-D",2019,5,25,837,832.9
"2,4-D",2019,5,27,1586.4,1582.3
"2,4-D",2019,5,29,2679.2,4076.6
"2,4-D",2019,5,31,14537.7,14537.7
"2,4-D",2019,5,33,4250.1,12340.2
"2,4-D",2019,5,35,6599.1,7621
"2,4-D",2019,5,37,4546.5,7145.1
"2,4-D",2019,5,39,643.2,639.1
"2,4-D",2019,5,41,18362,18424.5
"2,4-D",2019,5,43,5353,6601
"2,4-D",2019,5,45,2829.7,3414.7
"2,4-D",2019,5,47,10004.7,11338.7
"2,4-D",2019,5,49,13737,13772.4
"2,4-D",2019,5,51,507.6,514.4
"2,4-D",2019,5,53,564.3,568.1
"2,4-D",2019,5,55,5612,5612
"2,4-D",2019,5,57,23135.4,23144.3
"2,4-D",2019,5,59,1080.3,1093.8
"2,4-D",2019,5,61,14954.7,14957
"2,4-D",2019,5,63,7156.2,7156.2
"2,4-D",2019,5,65,9059.4,9123.8
"2,4-D",2019,5,67,7784.7,7784.7
"2,4-D",2019,5,69,13429,13831.5
"2,4-D",2019,5,71,4340.3,5627.9
"2,4-D",2019,5,73,25034.4,25121.5
"2,4-D",2019,5,75,5188.5,5188.5
"2,4-D",2019,5,77,5312.4,5735.5
"2,4-D",2019,5,79,10179.5,11151.4
"2,4-D",2019,5,81,20593.9,21471.9
"2,4-D",2019,5,83,8642,10305.7
"2,4-D",2019,5,85,4071.2,7009.1
"2,4-D",2019,5,87,6155,6191.6
"2,4-D",2019,5,89,11132.4,11144.1
"2,4-D",2019,5,91,23388.8,24175.8
"2,4-D",2019,5,93,25157.6,25157.6
"2,4-D",2019,5,95,3763.6,4931.8
"2,4-D",2019,5,97,8800.4,8802.7
"2,4-D",2019,5,99,2557.6,2557.2
"2,4-D",2019,5,101,2385.3,2405.1
"2,4-D",2019,5,103,637.4,637.4
"2,4-D",2019,5,105,1114.2,1323.1
"2,4-D",2019,5,107,8254.8,9219.1
"2,4-D",2019,5,109,8484.9,8484.9
"2,4-D",2019,5,111,12821.6,12821.6
"2,4-D",2019,5,113,7056.6,7056.6
"2,4-D",2019,5,115,7336.9,11092.8
"2,4-D",2019,5,117,2812.1,5083
"2,4-D",2019,5,119,742,2248.5
"2,4-D",2019,5,121,5757.8,5757.8
"2,4-D",2019,5,123,4245,5872.2
"2,4-D",2019,5,125,616.2,640
"2,4-D",2019,5,127,4619.5,4619.5
"2,4-D",2019,5,129,10732.4,10749.4
"2,4-D",2019,5,131,5055.2,5702.2
"2,4-D",2019,5,133,16591.5,16591.5
"2,4-D",2019,5,135,7337.1,7364.8
"2,4-D",2019,5,137,6161.9,6182
"2,4-D",2019,5,139,730.8,730.3
"2,4-D",2019,5,141,5385.4,5411.5
"2,4-D",2019,5,143,7040.5,7098.7
"2,4-D",2019,5,145,6469,6469
"2,4-D",2019,5,147,4094.4,6024.8
"2,4-D",2019,5,149,8822.6,11061.6
"2,4-D",2019,6,1,51.6,51.6
"2,4-D",2019,6,5,83.1,83.1
"2,4-D",2019,6,7,3565.4,3565.4
"2,4-D",2019,6,9,22.1,22.1
"2,4-D",2019,6,11,2461.8,2461.8
"2,4-D",2019,6,13,118.9,118.9
"2,4-D",2019,6,17,0,0
"2,4-D",2019,6,19,18989.8,18989.8
"2,4-D",2019,6,21,2561.5,2561.5
"2,4-D",2019,6,25,22790.9,22790.9
"2,4-D",2019,6,27,135.5,135.5
"2,4-D",2019,6,29,3336.3,3336.3
"2,4-D",2019,6,31,2542.1,2542.1
"2,4-D",2019,6,33,106.5,106.5
"2,4-D",2019,6,35,575.5,575.5
"2,4-D",2019,6,37,61,61
"2,4-D",2019,6,39,5943.7,5943.7
"2,4-D",2019,6,41,44.7,44.7
"2,4-D",2019,6,45,10.6,10.6
"2,4-D",2019,6,47,10728,10728
"2,4-D",2019,6,49,2449.6,2449.6
"2,4-D",2019,6,51,62.2,62.2
"2,4-D",2019,6,53,554,554
"2,4-D",2019,6,55,6.7,6.7
"2,4-D",2019,6,61,17.8,17.8
"2,4-D",2019,6,63,162,162
"2,4-D",2019,6,65,1773.6,1773.6
"2,4-D",2019,6,67,1666.5,1666.5
"2,4-D",2019,6,69,82.9,82.9
"2,4-D",2019,6,71,1547.5,1547.5
"2,4-D",2019,6,73,77.4,77.4
"2,4-D",2019,6,77,8404.9,8404.9
"2,4-D",2019,6,79,2953.6,2953.6
"2,4-D",2019,6,81,68.4,68.4
"2,4-D",2019,6,83,227.9,227.9
"2,4-D",2019,6,85,72.8,72.8
"2,4-D",2019,6,89,1891.9,1891.9
"2,4-D",2019,6,91,65,65
"2,4-D",2019,6,93,3526.1,3526.1
"2,4-D",2019,6,95,5751.5,5751.5
"2,4-D",2019,6,97,109.7,109.7
"2,4-D",2019,6,99,15123.8,15123.8
"2,4-D",2019,6,101,2774.3,2774.3
"2,4-D",2019,6,103,2149.8,2149.8
"2,4-D",2019,6,107,10452.7,10452.7
"2,4-D",2019,6,109,0.7,0.7
"2,4-D",2019,6,111,184.4,184.4
"2,4-D",2019,6,113,2322.7,2322.7
"2,4-D",2019,6,115,1566.3,1566.3
"2,4-D",2019,8,1,64897.1,64975.2
"2,4-D",2019,8,3,239.9,1011.1
"2,4-D",2019,8,5,16674.2,16698.3
"2,4-D",2019,8,7,510.4,534.7
"2,4-D",2019,8,9,91379,91379
"2,4-D",2019,8,11,7592.2,7592.2
"2,4-D",2019,8,13,1584.6,1675.8
"2,4-D",2019,8,14,886.9,895.2
"2,4-D",2019,8,15,2.6,222.2
"2,4-D",2019,8,17,63463.1,63506.8
"2,4-D",2019,8,19,0.2,18.4
"2,4-D",2019,8,21,404.5,1600.6
"2,4-D",2019,8,23,360.3,1535.8
"2,4-D",2019,8,25,4066.6,4066.6
"2,4-D",2019,8,27,269.9,269.9
"2,4-D",2019,8,29,893.9,1199.8
"2,4-D",2019,8,31,4144.8,4144.8
"2,4-D",2019,8,33,1244.7,1339
"2,4-D",2019,8,35,1264,1316.4
"2,4-D",2019,8,37,12.5,356.8
"2,4-D",2019,8,39,13182.5,13413.6
"2,4-D",2019,8,41,4740.6,4840
"2,4-D",2019,8,43,251.7,251.7
"2,4-D",2019,8,45,1319.8,1735.7
"2,4-D",2019,8,47,0,17.9
"2,4-D",2019,8,49,11,122.5
"2,4-D",2019,8,51,11.1,67.6
"2,4-D",2019,8,53,8.2,8.2
"2,4-D",2019,8,55,189.9,189.9
"2,4-D",2019,8,57,32.4,65.4
"2,4-D",2019,8,59,2699.4,2699.4
"2,4-D",2019,8,61,74990.2,75023.6
"2,4-D",2019,8,63,95213.4,95279.2
"2,4-D",2019,8,65,0.6,0.6
"2,4-D",2019,8,67,698.5,887.2
"2,4-D",2019,8,69,4789.5,4899.9
"2,4-D",2019,8,71,2764.2,2764.2
"2,4-D",2019,8,73,52585.5,52659.5
"2,4-D",2019,8,75,78924.1,79955
"2,4-D",2019,8,77,881.3,1272.2
"2,4-D",2019,8,79,,24.6
"2,4-D",2019,8,81,142,3106.8
"2,4-D",2019,8,83,1478.7,1842.6
"2,4-D",2019,8,85,1074.2,1370.7
"2,4-D",2019,8,87,38254,38293.5
"2,4-D",2019,8,89,5530,5530
"2,4-D",2019,8,91,8.3,22.3
"2,4-D",2019,8,93,10.2,43.4
"2,4-D",2019,8,95,36572.3,36610.2
"2,4-D",2019,8,97,1.2,59.8
"2,4-D",2019,8,99,52028.4,52028.4
"2,4-D",2019,8,101,7511.5,7511.5
"2,4-D",2019,8,103,309.9,546.3
"2,4-D",2019,8,105,227.9,1372.9
"2,4-D",2019,8,107,25.3,930.8
"2,4-D",2019,8,109,576.5,2006.4
"2,4-D",2019,8,113,124.1,168.1
"2,4-D",2019,8,115,33584.4,34341.6
"2,4-D",2019,8,117,0.9,2.1
"2,4-D",2019,8,119,3.1,38.1
"2,4-D",2019,8,121,87505.8,87633.8
"2,4-D",2019,8,123,89310.1,90286.6
"2,4-D",2019,8,125,56872.5,57084
"2,4-D",2019,9,1,80.8,73.8
"2,4-D",2019,9,3,308.1,293.7
"2,4-D",2019,9,5,455.8,420.8
"2,4-D",2019,9,7,74,67.2
"2,4-D",2019,9,9,176,166.7
"2,4-D",2019,9,11,422.8,398.3
"2,4-D",2019,9,13,295.4,283.1
"2,4-D",2019,9,15,352.6,340.2
"2,4-D",2019,10,1,6308.2,12874.8
"2,4-D",2019,10,3,1145.4,1424.7
"2,4-D",2019,10,5,66625.2,66354.3
"2,4-D",2019,12,1,12549.5,12562.9
"2,4-D",2019,12,3,1506.3,1576.3
"2,4-D",2019,12,5,523.8,523.8
"2,4-D",2019,12,7,4152.7,4152.7
"2,4-D",2019,12,9,4392.9,4436.4
"2,4-D",2019,12,11,161.7,161.7
"2,4-D",2019,12,13,673,718.4
"2,4-D",2019,12,15,1273.4,1316.9
"2,4-D",2019,12,17,4738,4751.4
"2,4-D",2019,12,19,1945.1,1945.1
"2,4-D",2019,12,21,2497.7,2541.2
"2,4-D",2019,12,23,8157.3,8262.6
"2,4-D",2019,12,27,19724.1,19724.1
"2,4-D",2019,12,29,3193.3,3216.3
"2,4-D",2019,12,31,1955,2033.6
"2,4-D",2019,12,33,693,793.6
"2,4-D",2019,12,35,2241.6,2241.6
"2,4-D",2019,12,37,381.8,381.8
"2,4-D",2019,12,39,389.3,393.7
"2,4-D",2019,12,41,3939.8,3939.8
"2,4-D",2019,12,43,10695.1,10695.1
"2,4-D",2019,12,45,785.5,798.8
"2,4-D",2019,12,47,4115.7,4294.6
"2,4-D",2019,12,49,20595.8,20595.8
"2,4-D",2019,12,51,16245.7,16245.7
"2,4-D",2019,12,53,5049.7,5063.1
"2,4-D",2019,12,55,18036.8,18072.3
"2,4-D",2019,12,57,12672.5,12685.9
"2,4-D",2019,12,59,1141,1214.9
"2,4-D",2019,12,61,9172.6,9172.6
"2,4-D",2019,12,63,3599.1,3989.3
"2,4-D",2019,12,65,919.9,945.9
"2,4-D",2019,12,67,7150.1,7428
"2,4-D",2019,12,69,15536,15549.4
"2,4-D",2019,12,71,3589.2,3632.7
"2,4-D",2019,12,73,563.7,577
"2,4-D",2019,12,75,7737.9,7737.9
"2,4-D",2019,12,77,544.3,544.3
"2,4-D",2019,12,79,9377.4,9700.4
"2,4-D",2019,12,81,7102.8,7146.3
"2,4-D",2019,12,83,24190.2,24196.3
"2,4-D",2019,12,85,5765.9,5809.4
"2,4-D",2019,12,86,1010.9,1054.4
"2,4-D",2019,12,89,1956.1,1956.5
"2,4-D",2019,12,91,386.3,413
"2,4-D",2019,12,93,16135.3,16178.8
"2,4-D",2019,12,95,10161.8,10161.9
"2,4-D",2019,12,97,59948.6,59962
"2,4-D",2019,12,99,1158.8,1202.3
"2,4-D",2019,12,101,20183.6,20197
"2,4-D",2019,12,103,2505.9,2506
"2,4-D",2019,12,105,44645.5,44763.3
"2,4-D",2019,12,107,5057.2,5070.6
"2,4-D",2019,12,109,1667.7,1667.7
"2,4-D",2019,12,111,11588.8,11588.8
"2,4-D",2019,12,113,1836.5,2041.4
"2,4-D",2019,12,115,4241.1,4241.1
"2,4-D",2019,12,117,3953.2,3966.6
"2,4-D",2019,12,119,12954.4,12967.8
"2,4-D",2019,12,121,8846.1,9201.4
"2,4-D",2019,12,123,3331.3,3401.3
"2,4-D",2019,12,125,4590.3,4590.3
"2,4-D",2019,12,127,7685.5,7688.1
"2,4-D",2019,12,129,103,103
"2,4-D",2019,12,131,836.8,869.1
"2,4-D",2019,12,133,406.7,446
"2,4-D",2019,13,1,3169,4154.6
"2,4-D",2019,13,3,1367.3,1667.7
"2,4-D",2019,13,5,2026.1,2390.6
"2,4-D",2019,13,7,1945.9,2814
"2,4-D",2019,13,9,849.2,860.9
"2,4-D",2019,13,11,4313.6,4450.4
"2,4-D",2019,13,13,1646.7,1647.7
"2,4-D",2019,13,15,5690.6,5690.6
"2,4-D",2019,13,17,945.8,1172.4
"2,4-D",2019,13,19,2195.1,2947.9
"2,4-D",2019,13,21,395.8,443
"2,4-D",2019,13,23,1272,2086.6
"2,4-D",2019,13,25,414.8,467.3
"2,4-D",2019,13,27,2386.3,2837.4
"2,4-D",2019,13,29,228.4,321.9
"2,4-D",2019,13,31,2571.8,4376.5
"2,4-D",2019,13,33,3482.2,5695.2
"2,4-D",2019,13,35,1375.1,1434.6
"2,4-D",2019,13,37,1589.9,2688.9
"2,4-D",2019,13,39,127.9,127.9
"2,4-D",2019,13,43,1005.1,1226.9
"2,4-D",2019,13,45,3570.4,3655.9
"2,4-D",2019,13,47,2446.1,2446.1
"2,4-D",2019,13,49,361.7,408
"2,4-D",2019,13,51,198.9,225.5
"2,4-D",2019,13,53,5.6,5.6
"2,4-D",2019,13,55,4154.3,4176.5
"2,4-D",2019,13,57,1148,1159.8
"2,4-D",2019,13,59,455.8,483.8
"2,4-D",2019,13,61,1056.7,1254.1
"2,4-D",2019,13,63,130.1,155.7
"2,4-D",2019,13,65,174.7,258
"2,4-D",2019,13,67,167.6,167.6
"2,4-D",2019,13,69,2768.1,3280.5
"2,4-D",2019,13,71,2774.1,3493.8
"2,4-D",2019,13,73,497.4,572.6
"2,4-D",2019,13,75,1405.1,1804.4
"2,4-D",2019,13,77,1721.9,1875.6
"2,4-D",2019,13,79,983.1,1042.6
"2,4-D",2019,13,81,1931.9,2295.4
"2,4-D",2019,13,83,1313.6,1389.7
"2,4-D",2019,13,85,817.5,856.8
"2,4-D",2019,13,87,3563,4527.9
"2,4-D",2019,13,89,215.7,215.7
"2,4-D",2019,13,91,2376.5,2859.4
"2,4-D",2019,13,93,2650.4,3591.7
"2,4-D",2019,13,95,718.5,1834.1
"2,4-D",2019,13,97,148,151.2
"2,4-D",2019,13,99,4083.8,5098.6
"2,4-D",2019,13,101,345.3,391.5
"2,4-D",2019,13,103,632.9,1239.8
"2,4-D",2019,13,105,4885.4,5441
"2,4-D",2019,13,107,1908.1,2596.4
"2,4-D",2019,13,109,783.8,1033.2
"2,4-D",2019,13,111,673.1,718.6
"2,4-D",2019,13,113,371.4,386.2
"2,4-D",2019,13,115,6097.6,6173.5
"2,4-D",2019,13,117,1179.2,1194.8
"2,4-D",2019,13,119,6866.3,7089
"2,4-D",2019,13,121,469,469.7
"2,4-D",2019,13,123,1350,1386.4
"2,4-D",2019,13,125,309.3,466.9
"2,4-D",2019,13,127,79.3,79.3
"2,4-D",2019,13,129,7630.4,7650.7
"2,4-D",2019,13,131,2701.2,3620.6
"2,4-D",2019,13,133,2133.2,2133.2
"2,4-D",2019,13,135,790.9,806.5
"2,4-D",2019,13,137,1899.7,1952.3
"2,4-D",2019,13,139,2393.1,2463.6
"2,4-D",2019,13,141,983.5,983.5
"2,4-D",2019,13,143,910.2,1118.1
"2,4-D",2019,13,145,913.8,923.9
"2,4-D",2019,13,147,4814.3,5688.8
"2,4-D",2019,13,149,1422.3,1567.7
"2,4-D",2019,13,151,443.8,494.1
"2,4-D",2019,13,153,1227.7,1495.9
"2,4-D",2019,13,155,2346.8,2986.8
"2,4-D",2019,13,157,4809,4837.2
"2,4-D",2019,13,159,2008,2035
"2,4-D",2019,13,161,1164.2,1378.3
"2,4-D",2019,13,163,1937.1,3783.5
"2,4-D",2019,13,165,1282.5,1644.9
"2,4-D",2019,13,167,1467.8,1993.7
"2,4-D",2019,13,169,907.1,939.5
"2,4-D",2019,13,171,764.3,856.4
"2,4-D",2019,13,173,439,632.2
"2,4-D",2019,13,175,2245.6,2931.6
"2,4-D",2019,13,177,2571.3,4223
"2,4-D",2019,13,179,167.8,200.4
"2,4-D",2019,13,181,979,979
"2,4-D",2019,13,183,237.8,273.8
"2,4-D",2019,13,185,773.2,1224.6
"2,4-D",2019,13,187,1008.8,1074.9
"2,4-D",2019,13,189,1224.9,1300.1
"2,4-D",2019,13,191,198.9,198.9
"2,4-D",2019,13,193,1434.3,3053.2
"2,4-D",2019,13,195,5091.6,5577.4
"2,4-D",2019,13,197,1901.9,2224.5
"2,4-D",2019,13,199,1768.4,1908.5
"2,4-D",2019,13,201,3156.2,4473.1
"2,4-D",2019,13,205,5602.6,7496.5
"2,4-D",2019,13,207,1182.6,1187.4
"2,4-D",2019,13,209,858.1,1112.6
"2,4-D",2019,13,211,3872,4132.5
"2,4-D",2019,13,213,3807.2,3827.8
"2,4-D",2019,13,215,233.2,233.2
"2,4-D",2019,13,217,1735.7,1807.9
"2,4-D",2019,13,219,1886.7,1930
"2,4-D",2019,13,221,3991.8,4231.8
"2,4-D",2019,13,223,1216,1292.1
"2,4-D",2019,13,225,1789.4,2066.7
"2,4-D",2019,13,227,1102.1,1103.2
"2,4-D",2019,13,229,1458.4,2222.8
"2,4-D",2019,13,231,1454.9,1511
"2,4-D",2019,13,233,3989.2,4085.5
"2,4-D",2019,13,235,1703.4,2101
"2,4-D",2019,13,237,1606.7,1733.7
"2,4-D",2019,13,239,201.8,201.8
"2,4-D",2019,13,241,474.5,484.6
"2,4-D",2019,13,243,2143.9,3465.2
"2,4-D",2019,13,245,96.9,168.9
"2,4-D",2019,13,247,216.4,217.2
"2,4-D",2019,13,249,298,478.2
"2,4-D",2019,13,251,1973.9,3114.8
"2,4-D",2019,13,253,2852.4,3909.1
"2,4-D",2019,13,255,626.6,705.6
"2,4-D",2019,13,257,1837.3,1848.9
"2,4-D",2019,13,259,277.2,319.9
"2,4-D",2019,13,261,3712.4,5268.4
"2,4-D",2019,13,263,403.9,485.3
"2,4-D",2019,13,265,593.9,593.9
"2,4-D",2019,13,267,2166,2917.1
"2,4-D",2019,13,269,974.6,1484.6
"2,4-D",2019,13,271,575.8,725.2
"2,4-D",2019,13,273,3003.3,4508.7
"2,4-D",2019,13,275,3492.9,3878
"2,4-D",2019,13,277,1509.6,1827.8
"2,4-D",2019,13,279,1637.9,2139.4
"2,4-D",2019,13,281,236.6,252.2
"2,4-D",2019,13,283,530.7,734.9
"2,4-D",2019,13,285,988.5,1038.8
"2,4-D",2019,13,287,1667.2,2033.8
"2,4-D",2019,13,289,673.3,834.8
"2,4-D",2019,13,291,759.9,792.6
"2,4-D",2019,13,293,926.3,1034.8
"2,4-D",2019,13,295,7686.3,7709.6
"2,4-D",2019,13,297,2418.6,2461.7
"2,4-D",2019,13,299,1046.5,1305.5
"2,4-D",2019,13,301,924.5,940.4
"2,4-D",2019,13,303,1498.1,2079.7
"2,4-D",2019,13,305,1822.4,2040
"2,4-D",2019,13,307,1066.8,1227.9
"2,4-D",2019,13,309,388.4,461.9
"2,4-D",2019,13,311,958.4,994.7
"2,4-D",2019,13,313,4051.2,4071.5
"2,4-D",2019,13,315,1365.8,1645.8
"2,4-D",2019,13,317,3248.7,3289.4
"2,4-D",2019,13,319,598.7,660.1
"2,4-D",2019,13,321,3042.1,3623.2
"2,4-D",2019,16,1,613.9,709.4
"2,4-D",2019,16,3,597.8,630
"2,4-D",2019,16,5,6487.2,6488.8
"2,4-D",2019,16,7,4390,4390.7
"2,4-D",2019,16,9,22.6,1763.1
"2,4-D",2019,16,11,14192,14194.6
"2,4-D",2019,16,13,1938.4,1939
"2,4-D",2019,16,15,113.1,247.5
"2,4-D",2019,16,17,2.4,246.2
"2,4-D",2019,16,19,7632.9,7634.9
"2,4-D",2019,16,21,35.1,698.5
"2,4-D",2019,16,23,1486.5,1487.5
"2,4-D",2019,16,25,2121.2,2122.5
"2,4-D",2019,16,27,534.2,1033.3
"2,4-D",2019,16,29,8689.6,8690.2
"2,4-D",2019,16,31,11032.3,11033.9
"2,4-D",2019,16,33,1280.1,1280.7
"2,4-D",2019,16,35,11.7,523.2
"2,4-D",2019,16,37,1949.2,1949.7
"2,4-D",2019,16,39,659.4,793.8
"2,4-D",2019,16,41,3967.1,3969.7
"2,4-D",2019,16,43,4582.5,4583
"2,4-D",2019,16,45,742.5,848.5
"2,4-D",2019,16,47,771.1,772.2
"2,4-D",2019,16,49,163.1,6492.7
"2,4-D",2019,16,51,3857.2,3859.2
"2,4-D",2019,16,53,1684.6,1685.6
"2,4-D",2019,16,55,20.6,882.9
"2,4-D",2019,16,57,218.6,3358.9
"2,4-D",2019,16,59,1894.1,1895.8
"2,4-D",2019,16,61,102,4072.2
"2,4-D",2019,16,63,913,913.8
"2,4-D",2019,16,65,2781,2782.5
"2,4-D",2019,16,67,3323.7,3324.9
"2,4-D",2019,16,69,121.3,3776.6
"2,4-D",2019,16,71,9335.2,9335.9
"2,4-D",2019,16,73,1631.2,2035.2
"2,4-D",2019,16,75,371.5,536.4
"2,4-D",2019,16,77,15976.6,15976.9
"2,4-D",2019,16,79,,306.2
"2,4-D",2019,16,81,2428.2,2429.7
"2,4-D",2019,16,83,3908.8,3911.6
"2,4-D",2019,16,85,92.1,94.9
"2,4-D",2019,16,87,1459.2,1920
"2,4-D",2019,17,1,8477,8757.5
"2,4-D",2019,17,3,2254.3,2334.8
"2,4-D",2019,17,5,3935.9,4064.9
"2,4-D",2019,17,7,2047.4,2064.8
"2,4-D",2019,17,9,2180.3,2380.9
"2,4-D",2019,17,11,8423.4,8518.7
"2,4-D",2019,17,13,870.3,1126.9
"2,4-D",2019,17,15,2956.9,2990.7
"2,4-D",2019,17,17,3248.5,3357.6
"2,4-D",2019,17,19,28856.9,29057.1
"2,4-D",2019,17,21,9402.6,9517.3
"2,4-D",2019,17,23,11045.8,11082.3
"2,4-D",2019,17,25,10150.7,10179
"2,4-D",2019,17,27,12748.5,12863.8
"2,4-D",2019,17,29,13379.5,13371.8
"2,4-D",2019,17,31,286.8,291.2
"2,4-D",2019,17,33,9928,9953.8
"2,4-D",2019,17,35,7948.3,7934.3
"2,4-D",2019,17,37,5613.7,5665.3
"2,4-D",2019,17,39,11963.9,11982.2
"2,4-D",2019,17,41,12542.1,12540.2
"2,4-D",2019,17,43,23.8,27.1
"2,4-D",2019,17,45,17906.4,17904
"2,4-D",2019,17,47,5060.7,5510.7
"2,4-D",2019,17,49,10487.5,10508.4
"2,4-D",2019,17,51,14514.9,14533.4
"2,4-D",2019,17,53,14678.5,14811.2
"2,4-D",2019,17,55,6586.8,7711.4
"2,4-D",2019,17,57,7980.9,8240.4
"2,4-D",2019,17,59,6486.9,6891.9
"2,4-D",2019,17,61,4839.1,5237.6
"2,4-D",2019,17,63,3594.7,3596.6
"2,4-D",2019,17,65,9175.3,9695.4
"2,4-D",2019,17,67,10284.2,10546.3
"2,4-D",2019,17,69,514.1,943.1
"2,4-D",2019,17,71,4530.6,4668.9
"2,4-D",2019,17,73,8911.4,8970.5
"2,4-D",2019,17,75,31125.9,31606.3
"2,4-D",2019,17,77,6607.8,7375.9
"2,4-D",2019,17,79,12330.4,12327
"2,4-D",2019,17,81,8274.8,10044.7
"2,4-D",2019,17,83,2639.9,2880
"2,4-D",2019,17,85,3169.8,3183.7
"2,4-D",2019,17,87,1903.9,2546.2
"2,4-D",2019,17,89,2336.6,2378.6
"2,4-D",2019,17,91,14786.2,15125.8
"2,4-D",2019,17,93,2338.2,2336.8
"2,4-D",2019,17,95,8908.5,9115.2
"2,4-D",2019,17,97,379.7,402.2
"2,4-D",2019,17,99,10308.7,10492.2
"2,4-D",2019,17,101,8628.9,8637.6
"2,4-D",2019,17,103,7555.2,7651.1
"2,4-D",2019,17,105,30709.8,31262.9
"2,4-D",2019,17,107,18964,19001.4
"2,4-D",2019,17,109,8234.6,8386.9
"2,4-D",2019,17,111,3148.1,3233.7
"2,4-D",2019,17,113,35299.3,35457.7
